Date,Close,Stock,,Date,Close,Stock,,Date,Close,Stock
9/13/2016 16:00,66.53,JPM,,9/13/2016 16:00,69.18,STT,,9/13/2016 16:00,68.78,NTRS
9/14/2016 16:00,66.4,JPM,,9/14/2016 16:00,69.42,STT,,9/14/2016 16:00,68.46,NTRS
9/15/2016 16:00,66.64,JPM,,9/15/2016 16:00,70.37,STT,,9/15/2016 16:00,69.38,NTRS
9/16/2016 16:00,65.82,JPM,,9/16/2016 16:00,69.29,STT,,9/16/2016 16:00,68.36,NTRS
9/19/2016 16:00,66.19,JPM,,9/19/2016 16:00,69.02,STT,,9/19/2016 16:00,68.51,NTRS
9/20/2016 16:00,66.46,JPM,,9/20/2016 16:00,69.97,STT,,9/20/2016 16:00,68.63,NTRS
9/21/2016 16:00,66.84,JPM,,9/21/2016 16:00,71.07,STT,,9/21/2016 16:00,69.16,NTRS
9/22/2016 16:00,67.39,JPM,,9/22/2016 16:00,71.04,STT,,9/22/2016 16:00,69.4,NTRS
9/23/2016 16:00,67.25,JPM,,9/23/2016 16:00,70.62,STT,,9/23/2016 16:00,69.31,NTRS
9/26/2016 16:00,65.78,JPM,,9/26/2016 16:00,69.33,STT,,9/26/2016 16:00,67.46,NTRS
9/27/2016 16:00,66.36,JPM,,9/27/2016 16:00,70.08,STT,,9/27/2016 16:00,67.55,NTRS
9/28/2016 16:00,66.71,JPM,,9/28/2016 16:00,70.44,STT,,9/28/2016 16:00,67.59,NTRS
9/29/2016 16:00,65.65,JPM,,9/29/2016 16:00,68.59,STT,,9/29/2016 16:00,66.7,NTRS
9/30/2016 16:00,66.59,JPM,,9/30/2016 16:00,69.63,STT,,9/30/2016 16:00,67.99,NTRS
10/3/2016 16:00,66.51,JPM,,10/3/2016 16:00,69.82,STT,,10/3/2016 16:00,68.15,NTRS
10/4/2016 16:00,66.6,JPM,,10/4/2016 16:00,71.35,STT,,10/4/2016 16:00,69.83,NTRS
10/5/2016 16:00,67.69,JPM,,10/5/2016 16:00,72.7,STT,,10/5/2016 16:00,71.9,NTRS
10/6/2016 16:00,67.87,JPM,,10/6/2016 16:00,72.5,STT,,10/6/2016 16:00,72.04,NTRS
10/7/2016 16:00,68.11,JPM,,10/7/2016 16:00,72.26,STT,,10/7/2016 16:00,71.95,NTRS
10/10/2016 16:00,68.64,JPM,,10/10/2016 16:00,71.84,STT,,10/10/2016 16:00,72.07,NTRS
10/11/2016 16:00,68.31,JPM,,10/11/2016 16:00,70.34,STT,,10/11/2016 16:00,71.07,NTRS
10/12/2016 16:00,68.13,JPM,,10/12/2016 16:00,70.63,STT,,10/12/2016 16:00,71.11,NTRS
10/13/2016 16:00,67.74,JPM,,10/13/2016 16:00,68.76,STT,,10/13/2016 16:00,69.81,NTRS
10/14/2016 16:00,67.52,JPM,,10/14/2016 16:00,69.01,STT,,10/14/2016 16:00,70.59,NTRS
10/17/2016 16:00,67.17,JPM,,10/17/2016 16:00,68.63,STT,,10/17/2016 16:00,70.27,NTRS
10/18/2016 16:00,67.7,JPM,,10/18/2016 16:00,69.77,STT,,10/18/2016 16:00,70.95,NTRS
10/19/2016 16:00,68.35,JPM,,10/19/2016 16:00,70.53,STT,,10/19/2016 16:00,71.13,NTRS
10/20/2016 16:00,68.26,JPM,,10/20/2016 16:00,71.03,STT,,10/20/2016 16:00,70.98,NTRS
10/21/2016 16:00,68.49,JPM,,10/21/2016 16:00,70.88,STT,,10/21/2016 16:00,70.98,NTRS
10/24/2016 16:00,68.87,JPM,,10/24/2016 16:00,71.43,STT,,10/24/2016 16:00,70.98,NTRS
10/25/2016 16:00,68.8,JPM,,10/25/2016 16:00,70.89,STT,,10/25/2016 16:00,70.32,NTRS
10/26/2016 16:00,69.13,JPM,,10/26/2016 16:00,70.19,STT,,10/26/2016 16:00,71.46,NTRS
10/27/2016 16:00,69.23,JPM,,10/27/2016 16:00,70.81,STT,,10/27/2016 16:00,72.4,NTRS
10/28/2016 16:00,69.11,JPM,,10/28/2016 16:00,70.48,STT,,10/28/2016 16:00,72.4,NTRS
10/31/2016 16:00,69.26,JPM,,10/31/2016 16:00,70.21,STT,,10/31/2016 16:00,72.42,NTRS
11/1/2016 16:00,68.97,JPM,,11/1/2016 16:00,70.67,STT,,11/1/2016 16:00,72.72,NTRS
11/2/2016 16:00,68.68,JPM,,11/2/2016 16:00,69.98,STT,,11/2/2016 16:00,72.02,NTRS
11/3/2016 16:00,68.38,JPM,,11/3/2016 16:00,70.35,STT,,11/3/2016 16:00,72.38,NTRS
11/4/2016 16:00,67.76,JPM,,11/4/2016 16:00,70.39,STT,,11/4/2016 16:00,72.08,NTRS
11/7/2016 16:00,69.88,JPM,,11/7/2016 16:00,72.34,STT,,11/7/2016 16:00,74,NTRS
11/8/2016 16:00,70.03,JPM,,11/8/2016 16:00,72.26,STT,,11/8/2016 16:00,73.98,NTRS
11/9/2016 16:00,73.25,JPM,,11/9/2016 16:00,75.54,STT,,11/9/2016 16:00,77.15,NTRS
11/10/2016 16:00,76.65,JPM,,11/10/2016 16:00,76.74,STT,,11/10/2016 16:00,78.52,NTRS
11/11/2016 16:00,76.69,JPM,,11/11/2016 16:00,76.45,STT,,11/11/2016 16:00,79.88,NTRS
11/14/2016 16:00,79.51,JPM,,11/14/2016 16:00,78.51,STT,,11/14/2016 16:00,82.82,NTRS
11/15/2016 16:00,79.36,JPM,,11/15/2016 16:00,79.25,STT,,11/15/2016 16:00,82.97,NTRS
11/16/2016 16:00,77.4,JPM,,11/16/2016 16:00,77.88,STT,,11/16/2016 16:00,81.04,NTRS
11/17/2016 16:00,78.02,JPM,,11/17/2016 16:00,78.52,STT,,11/17/2016 16:00,81.5,NTRS
11/18/2016 16:00,77.71,JPM,,11/18/2016 16:00,78.5,STT,,11/18/2016 16:00,81.5,NTRS
11/21/2016 16:00,78.05,JPM,,11/21/2016 16:00,78.59,STT,,11/21/2016 16:00,81.89,NTRS
11/22/2016 16:00,78.53,JPM,,11/22/2016 16:00,78.01,STT,,11/22/2016 16:00,81.91,NTRS
11/23/2016 16:00,78.86,JPM,,11/23/2016 16:00,78.28,STT,,11/23/2016 16:00,82.02,NTRS
11/25/2016 16:00,78.83,JPM,,11/25/2016 16:00,78.44,STT,,11/25/2016 16:00,82.15,NTRS
11/28/2016 16:00,78.32,JPM,,11/28/2016 16:00,76.86,STT,,11/28/2016 16:00,80.59,NTRS
11/29/2016 16:00,78.92,JPM,,11/29/2016 16:00,77.01,STT,,11/29/2016 16:00,81.14,NTRS
11/30/2016 16:00,80.17,JPM,,11/30/2016 16:00,78.8,STT,,11/30/2016 16:00,82.15,NTRS
12/1/2016 16:00,81.79,JPM,,12/1/2016 16:00,80.39,STT,,12/1/2016 16:00,85.42,NTRS
12/2/2016 16:00,81.6,JPM,,12/2/2016 16:00,78.44,STT,,12/2/2016 16:00,84.51,NTRS
12/5/2016 16:00,83.26,JPM,,12/5/2016 16:00,79.16,STT,,12/5/2016 16:00,85.4,NTRS
12/6/2016 16:00,83.69,JPM,,12/6/2016 16:00,79.61,STT,,12/6/2016 16:00,86.38,NTRS
12/7/2016 16:00,84.07,JPM,,12/7/2016 16:00,79.92,STT,,12/7/2016 16:00,89.31,NTRS
12/8/2016 16:00,85.12,JPM,,12/8/2016 16:00,81.44,STT,,12/8/2016 16:00,89.77,NTRS
12/9/2016 16:00,85.49,JPM,,12/9/2016 16:00,80.53,STT,,12/9/2016 16:00,89.37,NTRS
12/12/2016 16:00,84.73,JPM,,12/12/2016 16:00,80.23,STT,,12/12/2016 16:00,88.81,NTRS
12/13/2016 16:00,84.76,JPM,,12/13/2016 16:00,80.06,STT,,12/13/2016 16:00,89,NTRS
12/14/2016 16:00,84.73,JPM,,12/14/2016 16:00,79.38,STT,,12/14/2016 16:00,88.5,NTRS
12/15/2016 16:00,86,JPM,,12/15/2016 16:00,80.09,STT,,12/15/2016 16:00,90.06,NTRS
12/16/2016 16:00,84.94,JPM,,12/16/2016 16:00,78.62,STT,,12/16/2016 16:00,88.46,NTRS
12/19/2016 16:00,85.43,JPM,,12/19/2016 16:00,78.32,STT,,12/19/2016 16:00,88.67,NTRS
12/20/2016 16:00,86.53,JPM,,12/20/2016 16:00,79.01,STT,,12/20/2016 16:00,90.15,NTRS
12/21/2016 16:00,86.75,JPM,,12/21/2016 16:00,78.86,STT,,12/21/2016 16:00,90.08,NTRS
12/22/2016 16:00,86.89,JPM,,12/22/2016 16:00,79,STT,,12/22/2016 16:00,89.7,NTRS
12/23/2016 16:00,87.05,JPM,,12/23/2016 16:00,78.69,STT,,12/23/2016 16:00,89.53,NTRS
12/27/2016 16:00,87.13,JPM,,12/27/2016 16:00,79,STT,,12/27/2016 16:00,89.84,NTRS
12/28/2016 16:00,86.5,JPM,,12/28/2016 16:00,78.4,STT,,12/28/2016 16:00,89.21,NTRS
12/29/2016 16:00,85.89,JPM,,12/29/2016 16:00,77.66,STT,,12/29/2016 16:00,88.63,NTRS
12/30/2016 16:00,86.29,JPM,,12/30/2016 16:00,77.72,STT,,12/30/2016 16:00,89.05,NTRS
1/3/2017 16:00,87.23,JPM,,1/3/2017 16:00,79.25,STT,,1/3/2017 16:00,89.64,NTRS
1/4/2017 16:00,86.91,JPM,,1/4/2017 16:00,82.27,STT,,1/4/2017 16:00,90.49,NTRS
1/5/2017 16:00,86.11,JPM,,1/5/2017 16:00,81.68,STT,,1/5/2017 16:00,90.1,NTRS
1/6/2017 16:00,86.12,JPM,,1/6/2017 16:00,82.44,STT,,1/6/2017 16:00,89.84,NTRS
1/9/2017 16:00,86.18,JPM,,1/9/2017 16:00,81.37,STT,,1/9/2017 16:00,89.03,NTRS
1/10/2017 16:00,86.43,JPM,,1/10/2017 16:00,81.3,STT,,1/10/2017 16:00,89.27,NTRS
1/11/2017 16:00,87.08,JPM,,1/11/2017 16:00,82.85,STT,,1/11/2017 16:00,90.02,NTRS
1/12/2017 16:00,86.24,JPM,,1/12/2017 16:00,82.09,STT,,1/12/2017 16:00,89.79,NTRS
1/13/2017 16:00,86.7,JPM,,1/13/2017 16:00,82.93,STT,,1/13/2017 16:00,90.19,NTRS
1/17/2017 16:00,83.55,JPM,,1/17/2017 16:00,80.2,STT,,1/17/2017 16:00,88.15,NTRS
1/18/2017 16:00,83.94,JPM,,1/18/2017 16:00,80.15,STT,,1/18/2017 16:00,83.99,NTRS
1/19/2017 16:00,83.3,JPM,,1/19/2017 16:00,78.75,STT,,1/19/2017 16:00,83.52,NTRS
1/20/2017 16:00,83.67,JPM,,1/20/2017 16:00,79.01,STT,,1/20/2017 16:00,83.36,NTRS
1/23/2017 16:00,83.71,JPM,,1/23/2017 16:00,78.56,STT,,1/23/2017 16:00,82.67,NTRS
1/24/2017 16:00,84.72,JPM,,1/24/2017 16:00,80.52,STT,,1/24/2017 16:00,83.49,NTRS
1/25/2017 16:00,86.03,JPM,,1/25/2017 16:00,77.8,STT,,1/25/2017 16:00,84.07,NTRS
1/26/2017 16:00,86.75,JPM,,1/26/2017 16:00,76.58,STT,,1/26/2017 16:00,83.95,NTRS
1/27/2017 16:00,86.93,JPM,,1/27/2017 16:00,76,STT,,1/27/2017 16:00,83.68,NTRS
1/30/2017 16:00,86.03,JPM,,1/30/2017 16:00,76.2,STT,,1/30/2017 16:00,83.15,NTRS
1/31/2017 16:00,84.63,JPM,,1/31/2017 16:00,76.2,STT,,1/31/2017 16:00,82.96,NTRS
2/1/2017 16:00,84.95,JPM,,2/1/2017 16:00,76.34,STT,,2/1/2017 16:00,83.31,NTRS
2/2/2017 16:00,84.59,JPM,,2/2/2017 16:00,75.97,STT,,2/2/2017 16:00,82.82,NTRS
2/3/2017 16:00,87.18,JPM,,2/3/2017 16:00,77.54,STT,,2/3/2017 16:00,84.4,NTRS
2/6/2017 16:00,86.77,JPM,,2/6/2017 16:00,77.32,STT,,2/6/2017 16:00,84.55,NTRS
2/7/2017 16:00,86.72,JPM,,2/7/2017 16:00,77.5,STT,,2/7/2017 16:00,84.36,NTRS
2/8/2017 16:00,85.96,JPM,,2/8/2017 16:00,77.35,STT,,2/8/2017 16:00,84,NTRS
2/9/2017 16:00,87.2,JPM,x,2/9/2017 16:00,77.94,STT,,2/9/2017 16:00,85.51,NTRS
2/10/2017 16:00,87,JPM,,2/10/2017 16:00,78.11,STT,,2/10/2017 16:00,85.37,NTRS
2/13/2017 16:00,88.15,JPM,,2/13/2017 16:00,79.29,STT,,2/13/2017 16:00,86.28,NTRS
2/14/2017 16:00,89.56,JPM,,2/14/2017 16:00,81.45,STT,,2/14/2017 16:00,87.58,NTRS
2/15/2017 16:00,90.59,JPM,,2/15/2017 16:00,81.91,STT,,2/15/2017 16:00,88.66,NTRS
2/16/2017 16:00,90.53,JPM,,2/16/2017 16:00,80.76,STT,,2/16/2017 16:00,87.34,NTRS
2/17/2017 16:00,90.23,JPM,,2/17/2017 16:00,80.67,STT,,2/17/2017 16:00,87.2,NTRS
2/21/2017 16:00,91.01,JPM,,2/21/2017 16:00,80.53,STT,,2/21/2017 16:00,88.06,NTRS
2/22/2017 16:00,91.06,JPM,,2/22/2017 16:00,80.21,STT,,2/22/2017 16:00,87.5,NTRS
2/23/2017 16:00,91.13,JPM,,2/23/2017 16:00,79.82,STT,,2/23/2017 16:00,87.69,NTRS
2/24/2017 16:00,90.33,JPM,,2/24/2017 16:00,78.95,STT,,2/24/2017 16:00,87.05,NTRS
2/27/2017 16:00,90.43,JPM,,2/27/2017 16:00,79.21,STT,,2/27/2017 16:00,87.53,NTRS
2/28/2017 16:00,90.62,JPM,,2/28/2017 16:00,79.71,STT,,2/28/2017 16:00,87.35,NTRS
3/1/2017 16:00,93.6,JPM,,3/1/2017 16:00,81.65,STT,,3/1/2017 16:00,89.41,NTRS
3/2/2017 16:00,92.14,JPM,,3/2/2017 16:00,80.37,STT,,3/2/2017 16:00,88.34,NTRS
3/3/2017 16:00,92.8,JPM,,3/3/2017 16:00,80.22,STT,,3/3/2017 16:00,88.71,NTRS
3/6/2017 16:00,91.92,JPM,,3/6/2017 16:00,79.62,STT,,3/6/2017 16:00,87.71,NTRS
3/7/2017 16:00,91.41,JPM,,3/7/2017 16:00,79.6,STT,,3/7/2017 16:00,88.39,NTRS
3/8/2017 16:00,91.21,JPM,,3/8/2017 16:00,79.92,STT,,3/8/2017 16:00,88.92,NTRS
3/9/2017 16:00,91.57,JPM,,3/9/2017 16:00,79.91,STT,,3/9/2017 16:00,89.4,NTRS
3/10/2017 16:00,91.28,JPM,,3/10/2017 16:00,79.91,STT,,3/10/2017 16:00,89.3,NTRS
3/13/2017 16:00,91.36,JPM,,3/13/2017 16:00,79.54,STT,,3/13/2017 16:00,89.81,NTRS
3/14/2017 16:00,91.51,JPM,,3/14/2017 16:00,79.14,STT,,3/14/2017 16:00,89.72,NTRS
3/15/2017 16:00,91.73,JPM,,3/15/2017 16:00,79.66,STT,,3/15/2017 16:00,89.53,NTRS
3/16/2017 16:00,91.64,JPM,,3/16/2017 16:00,80.61,STT,,3/16/2017 16:00,89.99,NTRS
3/17/2017 16:00,90.68,JPM,,3/17/2017 16:00,78.61,STT,,3/17/2017 16:00,88.68,NTRS
3/20/2017 16:00,90.03,JPM,,3/20/2017 16:00,77.76,STT,,3/20/2017 16:00,88.02,NTRS
3/21/2017 16:00,87.39,JPM,,3/21/2017 16:00,76.31,STT,,3/21/2017 16:00,86.33,NTRS
3/22/2017 16:00,87.53,JPM,,3/22/2017 16:00,76.79,STT,,3/22/2017 16:00,86.57,NTRS
3/23/2017 16:00,87.39,JPM,,3/23/2017 16:00,77.27,STT,,3/23/2017 16:00,86.74,NTRS
3/24/2017 16:00,87.29,JPM,,3/24/2017 16:00,77.21,STT,,3/24/2017 16:00,85.75,NTRS
3/27/2017 16:00,87.24,JPM,,3/27/2017 16:00,78.11,STT,,3/27/2017 16:00,85.07,NTRS
3/28/2017 16:00,88.6,JPM,,3/28/2017 16:00,79.4,STT,,3/28/2017 16:00,86.19,NTRS
3/29/2017 16:00,88.27,JPM,,3/29/2017 16:00,79.31,STT,,3/29/2017 16:00,86.12,NTRS
3/30/2017 16:00,89.03,JPM,,3/30/2017 16:00,80.04,STT,,3/30/2017 16:00,87.19,NTRS
3/31/2017 16:00,87.84,JPM,,3/31/2017 16:00,79.61,STT,,3/31/2017 16:00,86.58,NTRS
4/3/2017 16:00,87.52,JPM,,4/3/2017 16:00,78.82,STT,,4/3/2017 16:00,86.22,NTRS
4/4/2017 16:00,87.31,JPM,,4/4/2017 16:00,78.69,STT,,4/4/2017 16:00,86.28,NTRS
4/5/2017 16:00,86.19,JPM,,4/5/2017 16:00,78.61,STT,,4/5/2017 16:00,85.75,NTRS
4/6/2017 16:00,86.48,JPM,,4/6/2017 16:00,78.88,STT,,4/6/2017 16:00,86.4,NTRS
4/7/2017 16:00,86.18,JPM,,4/7/2017 16:00,78.78,STT,,4/7/2017 16:00,86.09,NTRS
4/10/2017 16:00,85.88,JPM,,4/10/2017 16:00,78.42,STT,,4/10/2017 16:00,85.52,NTRS
4/11/2017 16:00,85.73,JPM,,4/11/2017 16:00,78.32,STT,,4/11/2017 16:00,86.64,NTRS
4/12/2017 16:00,85.4,JPM,,4/12/2017 16:00,77.73,STT,,4/12/2017 16:00,85.77,NTRS
4/13/2017 16:00,84.4,JPM,,4/13/2017 16:00,77.3,STT,,4/13/2017 16:00,85.03,NTRS
4/17/2017 16:00,85.86,JPM,,4/17/2017 16:00,78.48,STT,,4/17/2017 16:00,86.42,NTRS
4/18/2017 16:00,85.16,JPM,,4/18/2017 16:00,77.71,STT,,4/18/2017 16:00,85.76,NTRS
4/19/2017 16:00,84.46,JPM,,4/19/2017 16:00,77.87,STT,,4/19/2017 16:00,86.01,NTRS
4/20/2017 16:00,85.55,JPM,,4/20/2017 16:00,78.32,STT,,4/20/2017 16:00,87.45,NTRS
4/21/2017 16:00,84.52,JPM,,4/21/2017 16:00,77.7,STT,,4/21/2017 16:00,87.36,NTRS
4/24/2017 16:00,87.5,JPM,,4/24/2017 16:00,79.79,STT,,4/24/2017 16:00,89.38,NTRS
4/25/2017 16:00,88.26,JPM,,4/25/2017 16:00,80.62,STT,,4/25/2017 16:00,90.58,NTRS
4/26/2017 16:00,88.43,JPM,,4/26/2017 16:00,83.55,STT,,4/26/2017 16:00,91.68,NTRS
4/27/2017 16:00,87.61,JPM,,4/27/2017 16:00,84.73,STT,,4/27/2017 16:00,91.52,NTRS
4/28/2017 16:00,87,JPM,,4/28/2017 16:00,83.9,STT,,4/28/2017 16:00,90,NTRS
5/1/2017 16:00,87.06,JPM,,5/1/2017 16:00,83.94,STT,,5/1/2017 16:00,90.13,NTRS
5/2/2017 16:00,86.5,JPM,,5/2/2017 16:00,83.35,STT,,5/2/2017 16:00,89.62,NTRS
5/3/2017 16:00,87,JPM,,5/3/2017 16:00,83.78,STT,,5/3/2017 16:00,90.21,NTRS
5/4/2017 16:00,87.1,JPM,,5/4/2017 16:00,83.72,STT,,5/4/2017 16:00,90.54,NTRS
5/5/2017 16:00,87,JPM,,5/5/2017 16:00,83.6,STT,,5/5/2017 16:00,90.53,NTRS
5/8/2017 16:00,87.1,JPM,,5/8/2017 16:00,83.39,STT,,5/8/2017 16:00,90.93,NTRS
5/9/2017 16:00,86.75,JPM,,5/9/2017 16:00,83.45,STT,,5/9/2017 16:00,90.79,NTRS
5/10/2017 16:00,87.43,JPM,,5/10/2017 16:00,83.56,STT,,5/10/2017 16:00,90.81,NTRS
5/11/2017 16:00,87.16,JPM,,5/11/2017 16:00,82.83,STT,,5/11/2017 16:00,90.31,NTRS
5/12/2017 16:00,86.92,JPM,,5/12/2017 16:00,82.57,STT,,5/12/2017 16:00,89.66,NTRS
5/15/2017 16:00,87.34,JPM,,5/15/2017 16:00,82.79,STT,,5/15/2017 16:00,90.15,NTRS
5/16/2017 16:00,87.61,JPM,,5/16/2017 16:00,82.9,STT,,5/16/2017 16:00,90.6,NTRS
5/17/2017 16:00,84.27,JPM,,5/17/2017 16:00,79.82,STT,,5/17/2017 16:00,85.76,NTRS
5/18/2017 16:00,83.96,JPM,,5/18/2017 16:00,79.89,STT,,5/18/2017 16:00,86.74,NTRS
5/19/2017 16:00,84.78,JPM,,5/19/2017 16:00,80.81,STT,,5/19/2017 16:00,86.94,NTRS
5/22/2017 16:00,84.7,JPM,,5/22/2017 16:00,80.81,STT,,5/22/2017 16:00,87.68,NTRS
5/23/2017 16:00,85.76,JPM,,5/23/2017 16:00,81.51,STT,,5/23/2017 16:00,88.6,NTRS
5/24/2017 16:00,85.71,JPM,,5/24/2017 16:00,81.81,STT,,5/24/2017 16:00,88.41,NTRS
5/25/2017 16:00,85.35,JPM,,5/25/2017 16:00,82.14,STT,,5/25/2017 16:00,88.28,NTRS
5/26/2017 16:00,85.36,JPM,,5/26/2017 16:00,81.99,STT,,5/26/2017 16:00,88.69,NTRS
5/30/2017 16:00,83.9,JPM,,5/30/2017 16:00,81.68,STT,,5/30/2017 16:00,88.1,NTRS
5/31/2017 16:00,82.15,JPM,,5/31/2017 16:00,81.46,STT,,5/31/2017 16:00,87.44,NTRS
6/1/2017 16:00,83.06,JPM,,6/1/2017 16:00,82.82,STT,,6/1/2017 16:00,89,NTRS
6/2/2017 16:00,82.64,JPM,,6/2/2017 16:00,82.68,STT,,6/2/2017 16:00,88.51,NTRS
6/5/2017 16:00,82.79,JPM,,6/5/2017 16:00,83.07,STT,,6/5/2017 16:00,88.73,NTRS
6/6/2017 16:00,82.96,JPM,,6/6/2017 16:00,83.3,STT,,6/6/2017 16:00,87.62,NTRS
6/7/2017 16:00,83.91,JPM,,6/7/2017 16:00,84.39,STT,,6/7/2017 16:00,89.2,NTRS
6/8/2017 16:00,84.95,JPM,,6/8/2017 16:00,86,STT,,6/8/2017 16:00,90.09,NTRS
6/9/2017 16:00,86.96,JPM,,6/9/2017 16:00,87.35,STT,,6/9/2017 16:00,91.75,NTRS
6/12/2017 16:00,86.98,JPM,,6/12/2017 16:00,87.11,STT,,6/12/2017 16:00,91.91,NTRS
6/13/2017 16:00,87.27,JPM,,6/13/2017 16:00,88.59,STT,,6/13/2017 16:00,92.73,NTRS
6/14/2017 16:00,87.09,JPM,,6/14/2017 16:00,88.79,STT,,6/14/2017 16:00,93.36,NTRS
6/15/2017 16:00,86.57,JPM,,6/15/2017 16:00,88.8,STT,,6/15/2017 16:00,93.89,NTRS
6/16/2017 16:00,86.18,JPM,,6/16/2017 16:00,88.25,STT,,6/16/2017 16:00,94.55,NTRS
6/19/2017 16:00,88.07,JPM,,6/19/2017 16:00,89.52,STT,,6/19/2017 16:00,95.3,NTRS
6/20/2017 16:00,87.52,JPM,,6/20/2017 16:00,89.15,STT,,6/20/2017 16:00,94.64,NTRS
6/21/2017 16:00,87.12,JPM,,6/21/2017 16:00,89.38,STT,,6/21/2017 16:00,94.39,NTRS
6/22/2017 16:00,87.02,JPM,,6/22/2017 16:00,88.68,STT,,6/22/2017 16:00,94.34,NTRS
6/23/2017 16:00,86.86,JPM,,6/23/2017 16:00,87.24,STT,,6/23/2017 16:00,94.01,NTRS
6/26/2017 16:00,87.24,JPM,,6/26/2017 16:00,87.82,STT,,6/26/2017 16:00,94.2,NTRS
6/27/2017 16:00,88.05,JPM,,6/27/2017 16:00,87.9,STT,,6/27/2017 16:00,95.42,NTRS
6/28/2017 16:00,89.82,JPM,,6/28/2017 16:00,89.66,STT,,6/28/2017 16:00,96.66,NTRS
6/29/2017 16:00,91.15,JPM,,6/29/2017 16:00,89.64,STT,,6/29/2017 16:00,97,NTRS
6/30/2017 16:00,91.4,JPM,,6/30/2017 16:00,89.73,STT,,6/30/2017 16:00,97.21,NTRS
7/3/2017 16:00,92.75,JPM,,7/3/2017 16:00,91.08,STT,,7/3/2017 16:00,98.39,NTRS
7/5/2017 16:00,93.68,JPM,,7/5/2017 16:00,91.53,STT,,7/5/2017 16:00,98.98,NTRS
7/6/2017 16:00,93.38,JPM,,7/6/2017 16:00,90.61,STT,,7/6/2017 16:00,97.54,NTRS
7/7/2017 16:00,93.85,JPM,,7/7/2017 16:00,90.87,STT,,7/7/2017 16:00,98.13,NTRS
7/10/2017 16:00,93.19,JPM,,7/10/2017 16:00,91.52,STT,,7/10/2017 16:00,98.55,NTRS
7/11/2017 16:00,92.83,JPM,,7/11/2017 16:00,90.2,STT,,7/11/2017 16:00,97.9,NTRS
7/12/2017 16:00,92.51,JPM,,7/12/2017 16:00,90.99,STT,,7/12/2017 16:00,97.98,NTRS
7/13/2017 16:00,93.1,JPM,,7/13/2017 16:00,91.79,STT,,7/13/2017 16:00,98.19,NTRS
7/14/2017 16:00,92.25,JPM,,7/14/2017 16:00,92.07,STT,,7/14/2017 16:00,98.11,NTRS
7/17/2017 16:00,91.39,JPM,,7/17/2017 16:00,92.56,STT,,7/17/2017 16:00,98.03,NTRS
7/18/2017 16:00,91.07,JPM,,7/18/2017 16:00,92.08,STT,,7/18/2017 16:00,97.37,NTRS
7/19/2017 16:00,91.2,JPM,,7/19/2017 16:00,90.61,STT,,7/19/2017 16:00,89.21,NTRS
7/20/2017 16:00,91.2,JPM,,7/20/2017 16:00,90.87,STT,,7/20/2017 16:00,87.5,NTRS
7/21/2017 16:00,90.89,JPM,,7/21/2017 16:00,90.99,STT,,7/21/2017 16:00,87.84,NTRS
7/24/2017 16:00,91.28,JPM,,7/24/2017 16:00,91.53,STT,,7/24/2017 16:00,87.9,NTRS
7/25/2017 16:00,92.8,JPM,,7/25/2017 16:00,92.54,STT,,7/25/2017 16:00,88.15,NTRS
7/26/2017 16:00,91.93,JPM,,7/26/2017 16:00,94.28,STT,,7/26/2017 16:00,87.9,NTRS
7/27/2017 16:00,91.55,JPM,,7/27/2017 16:00,93.55,STT,,7/27/2017 16:00,87.66,NTRS
7/28/2017 16:00,91.28,JPM,,7/28/2017 16:00,93.17,STT,,7/28/2017 16:00,87.26,NTRS
7/31/2017 16:00,91.8,JPM,,7/31/2017 16:00,93.23,STT,,7/31/2017 16:00,87.51,NTRS
8/1/2017 16:00,93.03,JPM,,8/1/2017 16:00,93.6,STT,,8/1/2017 16:00,88.11,NTRS
8/2/2017 16:00,93.11,JPM,,8/2/2017 16:00,94.22,STT,,8/2/2017 16:00,88.11,NTRS
8/3/2017 16:00,92.5,JPM,,8/3/2017 16:00,93.77,STT,,8/3/2017 16:00,87.98,NTRS
8/4/2017 16:00,93.66,JPM,,8/4/2017 16:00,95.1,STT,,8/4/2017 16:00,88.99,NTRS
8/7/2017 16:00,94.02,JPM,,8/7/2017 16:00,94.45,STT,,8/7/2017 16:00,88.29,NTRS
8/8/2017 16:00,93.68,JPM,,8/8/2017 16:00,94.35,STT,,8/8/2017 16:00,88.79,NTRS
8/9/2017 16:00,93.53,JPM,,8/9/2017 16:00,94.28,STT,,8/9/2017 16:00,89.24,NTRS
8/10/2017 16:00,92.19,JPM,,8/10/2017 16:00,92.5,STT,,8/10/2017 16:00,87.2,NTRS
8/11/2017 16:00,91.42,JPM,,8/11/2017 16:00,92.08,STT,,8/11/2017 16:00,87.15,NTRS
8/14/2017 16:00,92.49,JPM,,8/14/2017 16:00,93.52,STT,,8/14/2017 16:00,88.64,NTRS
8/15/2017 16:00,92.73,JPM,,8/15/2017 16:00,93.82,STT,,8/15/2017 16:00,88.69,NTRS
8/16/2017 16:00,92.09,JPM,,8/16/2017 16:00,93.04,STT,,8/16/2017 16:00,89.48,NTRS
8/17/2017 16:00,90.65,JPM,,8/17/2017 16:00,91.79,STT,,8/17/2017 16:00,87.43,NTRS
8/18/2017 16:00,90.74,JPM,,8/18/2017 16:00,92.42,STT,,8/18/2017 16:00,87.93,NTRS
8/21/2017 16:00,90.63,JPM,,8/21/2017 16:00,92.33,STT,,8/21/2017 16:00,87.87,NTRS
